periodo,instituicao,tipo_de_especialidade,doentes_saidos,dias_de_internamento,length_patient,new_var,fonte,multiplicacao,eriodo,year,month,week,weekday,doentes_saidos_lag,dias_de_internamento_lag,doentes_saidos_var,dias_de_internamento_var,cat1,cat2,instituicao1,instituicao2,length_stay_var,tipo_instituicao
2021-05-01,"Centro Hospitalar Universitário do Algarve,EPE",Especialidade Cirurgica,5036,39108,7.8,2,transparencia_sns,196947888,2021-05-01,2021,5,18,sáb,3777,29768,1259,9340,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário do Algarve,EPE","Centro Hospitalar Universitário do Algarve,EPE",7.41858617950755,University
2021-05-01,"Centro Hospitalar Tondela-Viseu, EPE",Especialidade Cirurgica,3461,26655,7.7,2,transparencia_sns,92252955,2021-05-01,2021,5,18,sáb,2579,20347,882,6308,Muitos doentes,Muitos doentes,"Centro Hospitalar Tondela-Viseu, EPE","Centro Hospitalar Tondela-Viseu, EPE",7.15192743764172,Hospital
2021-05-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Cirurgica,1138,7873,6.9,2,transparencia_sns,8959474,2021-05-01,2021,5,18,sáb,862,6055,276,1818,Muitos doentes,Muitos doentes,"Unidade Local de Saúde de Castelo Branco, EPE","Unidade Local de Saúde de Castelo Branco, EPE",6.58695652173913,Hospital
2021-05-01,"Centro Hospitalar de Setúbal, EPE",Especialidade Cirurgica,1659,11545,7,2,transparencia_sns,19153155,2021-05-01,2021,5,18,sáb,1238,8706,421,2839,Muitos doentes,Muitos doentes,"Centro Hospitalar de Setúbal, EPE","Centro Hospitalar de Setúbal, EPE",6.74346793349169,Hospital
2021-05-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Cirurgica,2092,13924,6.7,2,transparencia_sns,29129008,2021-05-01,2021,5,18,sáb,1599,10830,493,3094,Muitos doentes,Muitos doentes,"Centro Hospitalar Médio Tejo, EPE","Centro Hospitalar Médio Tejo, EPE",6.27586206896552,Hospital
2021-05-01,"Hospital de Vila Franca de Xira, PPP",Especialidade Cirurgica,2150,12531,5.8,2,transparencia_sns,26941650,2021-05-01,2021,5,18,sáb,1620,9924,530,2607,Muitos doentes,Muitos doentes,"Hospital de Vila Franca de Xira, EPE","Hospital de Vila Franca de Xira, EPE",4.9188679245283,Hospital
2021-05-01,"Centro Hospitalar Universitário de São João, EPE",Especialidade Cirurgica,10909,61940,5.7,2,transparencia_sns,675703460,2021-05-01,2021,5,18,sáb,8573,48413,2336,13527,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário de São João, EPE","Centro Hospitalar Universitário de São João, EPE",5.79066780821918,University
2021-05-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Cirurgica,1965,10962,5.6,2,transparencia_sns,21540330,2021-05-01,2021,5,18,sáb,1459,8540,506,2422,Muitos doentes,Muitos doentes,"Centro Hospitalar do Médio Ave, EPE","Centro Hospitalar do Médio Ave, EPE",4.78656126482214,Hospital
2021-05-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Cirurgica,7846,45386,5.8,2,transparencia_sns,356098556,2021-05-01,2021,5,18,sáb,6081,35169,1765,10217,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário do Porto, EPE","Centro Hospitalar Universitário do Porto, EPE",5.78866855524079,University
2021-05-01,"Instituto Português Oncologia do Porto, EPE",Especialidade Cirurgica,2704,20016,7.4,2,transparencia_sns,54123264,2021-05-01,2021,5,18,sáb,2149,15851,555,4165,Muitos doentes,Muitos doentes,"Instituto Português Oncologia do Porto, EPE","Instituto Português Oncologia do Porto, EPE",7.50450450450451,Cancer hospital
2021-06-01,"Hospital Espírito Santo de Évora, EPE",Especialidade Cirurgica,2214,13011,5.9,2,transparencia_sns,28806354,2021-06-01,2021,6,22,ter,1818,10619,396,2392,Muitos doentes,Muitos doentes,"Hospital Espírito Santo de Évora, EPE","Hospital Espírito Santo de Évora, EPE",6.04040404040404,Hospital
2021-06-01,"Centro Hospitalar Universitário do Algarve,EPE",Especialidade Cirurgica,6229,48441,7.8,2,transparencia_sns,301738989,2021-06-01,2021,6,22,ter,5036,39108,1193,9333,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário do Algarve,EPE","Centro Hospitalar Universitário do Algarve,EPE",7.82313495389774,University
2021-06-01,"Hospital Distrital da Figueira da Foz, EPE",Especialidade Cirurgica,1043,6719,6.4,2,transparencia_sns,7007917,2021-06-01,2021,6,22,ter,809,5334,234,1385,Muitos doentes,Muitos doentes,"Hospital Distrital da Figueira da Foz, EPE","Hospital Distrital da Figueira da Foz, EPE",5.91880341880342,Hospital
2021-06-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Cirurgica,1408,9744,6.9,2,transparencia_sns,13719552,2021-06-01,2021,6,22,ter,1138,7873,270,1871,Muitos doentes,Muitos doentes,"Unidade Local de Saúde de Castelo Branco, EPE","Unidade Local de Saúde de Castelo Branco, EPE",6.92962962962963,Hospital
2021-06-01,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Cirurgica,9864,66742,6.8,2,transparencia_sns,658343088,2021-06-01,2021,6,22,ter,7950,52117,1914,14625,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário Lisboa Central, EPE","Centro Hospitalar Universitário Lisboa Central, EPE",7.641065830721,University
2021-06-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Cirurgica,2556,17082,6.7,2,transparencia_sns,43661592,2021-06-01,2021,6,22,ter,2092,13924,464,3158,Muitos doentes,Muitos doentes,"Centro Hospitalar Médio Tejo, EPE","Centro Hospitalar Médio Tejo, EPE",6.80603448275862,Hospital
2021-06-01,"Hospital de Loures, PPP",Especialidade Cirurgica,3216,16197,5,2,transparencia_sns,52089552,2021-06-01,2021,6,22,ter,2576,13143,640,3054,Muitos doentes,Muitos doentes,"Hospital de Loures, PPP","Hospital de Loures, PPP",4.771875,Hospital
2021-06-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Cirurgica,9437,55338,5.9,2,transparencia_sns,522224706,2021-06-01,2021,6,22,ter,7846,45386,1591,9952,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário do Porto, EPE","Centro Hospitalar Universitário do Porto, EPE",6.25518541797612,University
2021-06-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Cirurgica,2130,9419,4.4,2,transparencia_sns,20062470,2021-06-01,2021,6,22,ter,1747,7613,383,1806,Muitos doentes,Muitos doentes,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",4.7154046997389,Hospital
2021-06-01,"Centro Hospitalar Tâmega e Sousa, EPE",Especialidade Cirurgica,5144,25737,5,2,transparencia_sns,132391128,2021-06-01,2021,6,22,ter,4233,21043,911,4694,Muitos doentes,Muitos doentes,"Centro Hospitalar Tâmega e Sousa, EPE","Centro Hospitalar Tâmega e Sousa, EPE",5.15257958287596,Hospital
2021-06-01,"Unidade Local de Saúde de Matosinhos, EPE",Especialidade Cirurgica,3509,20154,5.7,2,transparencia_sns,70720386,2021-06-01,2021,6,22,ter,2866,15684,643,4470,Muitos doentes,Muitos doentes,"Unidade Local de Saúde de Matosinhos, EPE","Unidade Local de Saúde de Matosinhos, EPE",6.95178849144635,Hospital
2021-07-01,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Especialidade Cirurgica,7933,47087,5.9,2,transparencia_sns,373541171,2021-07-01,2021,7,27,qui,6687,39598,1246,7489,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário de Lisboa Norte, EPE","Centro Hospitalar Universitário de Lisboa Norte, EPE",6.01043338683788,University
2021-07-01,"Hospital de Vila Franca de Xira, EPE",Especialidade Cirurgica,3146,18156,5.8,2,transparencia_sns,57118776,2021-07-01,2021,7,27,qui,2598,15314,548,2842,Muitos doentes,Muitos doentes,"Hospital de Vila Franca de Xira, EPE","Hospital de Vila Franca de Xira, EPE",5.18613138686131,Hospital
2021-07-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Cirurgica,3095,17866,5.8,2,transparencia_sns,55295270,2021-07-01,2021,7,27,qui,2654,15247,441,2619,Muitos doentes,Muitos doentes,"Instituto Português Oncologia de Lisboa, EPE","Instituto Português Oncologia de Lisboa, EPE",5.93877551020408,Cancer hospital
2021-07-01,"Centro Hospitalar Universitário de São João, EPE",Especialidade Cirurgica,15157,87947,5.8,2,transparencia_sns,1333012679,2021-07-01,2021,7,27,qui,13045,74795,2112,13152,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário de São João, EPE","Centro Hospitalar Universitário de São João, EPE",6.22727272727273,University
2021-07-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Cirurgica,11106,65317,5.9,2,transparencia_sns,725410602,2021-07-01,2021,7,27,qui,9437,55338,1669,9979,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário do Porto, EPE","Centro Hospitalar Universitário do Porto, EPE",5.97902935889754,University
2021-07-01,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Cirurgica,5467,25818,4.7,2,transparencia_sns,141147006,2021-07-01,2021,7,27,qui,4515,21556,952,4262,Muitos doentes,Muitos doentes,"Centro Hospitalar Entre Douro e Vouga, EPE","Centro Hospitalar Entre Douro e Vouga, EPE",4.47689075630252,Hospital
2021-08-01,"Centro Hospitalar de Leiria, EPE",Especialidade Cirurgica,5167,28344,5.5,2,transparencia_sns,146453448,2021-08-01,2021,8,31,dom,4443,24403,724,3941,Muitos doentes,Muitos doentes,"Centro Hospitalar de Leiria, EPE","Centro Hospitalar de Leiria, EPE",5.44337016574586,Hospital
2021-08-01,"Centro Hospitalar Tondela-Viseu, EPE",Especialidade Cirurgica,5997,45988,7.7,2,transparencia_sns,275790036,2021-08-01,2021,8,31,dom,5187,39632,810,6356,Muitos doentes,Muitos doentes,"Centro Hospitalar Tondela-Viseu, EPE","Centro Hospitalar Tondela-Viseu, EPE",7.84691358024691,Hospital
2021-08-01,Hospital Dr. Francisco Zagalo,Especialidade Cirurgica,227,991,4.4,2,transparencia_sns,224957,2021-08-01,2021,8,31,dom,217,967,10,24,Poucos doentes,Pouquissímos doentes,Hospital Dr. Francisco Zagalo,Hospital Dr. Francisco Zagalo,2.4,Hospital
2021-08-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Cirurgica,1876,13523,7.2,2,transparencia_sns,25369148,2021-08-01,2021,8,31,dom,1643,11689,233,1834,Muitos doentes,Muitos doentes,"Unidade Local de Saúde de Castelo Branco, EPE","Unidade Local de Saúde de Castelo Branco, EPE",7.87124463519313,Hospital
2021-08-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Cirurgica,3501,23697,6.8,2,transparencia_sns,82963197,2021-08-01,2021,8,31,dom,3031,20357,470,3340,Muitos doentes,Muitos doentes,"Centro Hospitalar Médio Tejo, EPE","Centro Hospitalar Médio Tejo, EPE",7.10638297872341,Hospital
2021-08-01,"Hospital de Vila Franca de Xira, EPE",Especialidade Cirurgica,3633,21170,5.8,2,transparencia_sns,76910610,2021-08-01,2021,8,31,dom,3146,18156,487,3014,Muitos doentes,Muitos doentes,"Hospital de Vila Franca de Xira, EPE","Hospital de Vila Franca de Xira, EPE",6.18891170431212,Hospital
2021-08-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Cirurgica,12291,73601,6,2,transparencia_sns,904629891,2021-08-01,2021,8,31,dom,11106,65317,1185,8284,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário do Porto, EPE","Centro Hospitalar Universitário do Porto, EPE",6.99071729957806,University
2021-08-01,"Hospital de Braga, EPE",Especialidade Cirurgica,12155,60690,5,2,transparencia_sns,737686950,2021-08-01,2021,8,31,dom,10670,52690,1485,8000,Muitos doentes,Muitos doentes,"Hospital de Braga, EPE","Hospital de Braga, EPE",5.38720538720539,Hospital
2021-09-01,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Cirurgica,2208,16046,7.3,2,transparencia_sns,35429568,2021-09-01,2021,9,35,qua,1963,14139,245,1907,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Norte Alentejano, EPE","Unidade Local de Saúde do Norte Alentejano, EPE",7.78367346938776,Hospital
2021-09-01,"Unidade Local de Saúde da Guarda, EPE",Especialidade Cirurgica,1766,15422,8.7,2,transparencia_sns,27235252,2021-09-01,2021,9,35,qua,1585,13386,181,2036,Muitos doentes,Muitos doentes,"Unidade Local de Saúde da Guarda, EPE","Unidade Local de Saúde da Guarda, EPE",11.2486187845304,Hospital
2021-09-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Cirurgica,2133,15414,7.2,2,transparencia_sns,32878062,2021-09-01,2021,9,35,qua,1876,13523,257,1891,Muitos doentes,Muitos doentes,"Unidade Local de Saúde de Castelo Branco, EPE","Unidade Local de Saúde de Castelo Branco, EPE",7.3579766536965,Hospital
2021-09-01,"Centro Hospitalar Barreiro/Montijo, EPE",Especialidade Cirurgica,3406,19946,5.9,2,transparencia_sns,67936076,2021-09-01,2021,9,35,qua,2897,17270,509,2676,Muitos doentes,Muitos doentes,"Centro Hospitalar Barreiro/Montijo, EPE","Centro Hospitalar Barreiro/Montijo, EPE",5.2573673870334,Hospital
2021-09-01,"Centro Hospitalar de Setúbal, EPE",Especialidade Cirurgica,3222,21571,6.7,2,transparencia_sns,69501762,2021-09-01,2021,9,35,qua,2846,19148,376,2423,Muitos doentes,Muitos doentes,"Centro Hospitalar de Setúbal, EPE","Centro Hospitalar de Setúbal, EPE",6.44414893617021,Hospital
2021-09-01,"Hospital de Vila Franca de Xira, EPE",Especialidade Cirurgica,4168,24188,5.8,2,transparencia_sns,100815584,2021-09-01,2021,9,35,qua,3633,21170,535,3018,Muitos doentes,Muitos doentes,"Hospital de Vila Franca de Xira, EPE","Hospital de Vila Franca de Xira, EPE",5.6411214953271,Hospital
2021-09-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Cirurgica,3812,20482,5.4,2,transparencia_sns,78077384,2021-09-01,2021,9,35,qua,3311,18197,501,2285,Muitos doentes,Muitos doentes,"Centro Hospitalar do Médio Ave, EPE","Centro Hospitalar do Médio Ave, EPE",4.56087824351297,Hospital
2021-09-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Cirurgica,13798,83074,6,2,transparencia_sns,1146255052,2021-09-01,2021,9,35,qua,12291,73601,1507,9473,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário do Porto, EPE","Centro Hospitalar Universitário do Porto, EPE",6.28599867285999,University
2021-09-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Cirurgica,7004,42173,6,2,transparencia_sns,295379692,2021-09-01,2021,9,35,qua,6167,36627,837,5546,Muitos doentes,Muitos doentes,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",6.62604540023895,Hospital
2021-09-01,"Instituto Português Oncologia do Porto, EPE",Especialidade Cirurgica,4544,33478,7.4,2,transparencia_sns,152124032,2021-09-01,2021,9,35,qua,4076,30076,468,3402,Muitos doentes,Muitos doentes,"Instituto Português Oncologia do Porto, EPE","Instituto Português Oncologia do Porto, EPE",7.26923076923077,Cancer hospital
2021-10-01,"Hospital Distrital da Figueira da Foz, EPE",Especialidade Cirurgica,1864,11982,6.4,2,transparencia_sns,22334448,2021-10-01,2021,10,40,sex,1634,10482,230,1500,Muitos doentes,Muitos doentes,"Hospital Distrital da Figueira da Foz, EPE","Hospital Distrital da Figueira da Foz, EPE",6.52173913043478,Hospital
2021-10-01,"Centro Hospitalar de Setúbal, EPE",Especialidade Cirurgica,3589,24309,6.8,2,transparencia_sns,87245001,2021-10-01,2021,10,40,sex,3222,21571,367,2738,Muitos doentes,Muitos doentes,"Centro Hospitalar de Setúbal, EPE","Centro Hospitalar de Setúbal, EPE",7.46049046321526,Hospital
2021-10-01,"Hospital de Cascais, PPP",Especialidade Cirurgica,5011,23927,4.8,2,transparencia_sns,119898197,2021-10-01,2021,10,40,sex,4525,21387,486,2540,Muitos doentes,Muitos doentes,"Hospital de Cascais, PPP","Hospital de Cascais, PPP",5.22633744855967,Hospital
2021-10-01,"Hospital de Vila Franca de Xira, EPE",Especialidade Cirurgica,4645,27278,5.9,2,transparencia_sns,126706310,2021-10-01,2021,10,40,sex,4168,24188,477,3090,Muitos doentes,Muitos doentes,"Hospital de Vila Franca de Xira, EPE","Hospital de Vila Franca de Xira, EPE",6.47798742138365,Hospital
2021-10-01,"Centro Hospitalar Universitário de São João, EPE",Especialidade Cirurgica,21427,126506,5.9,2,transparencia_sns,2710644062,2021-10-01,2021,10,40,sex,19096,112581,2331,13925,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário de São João, EPE","Centro Hospitalar Universitário de São João, EPE",5.97383097383097,University
2021-10-01,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Cirurgica,8136,38373,4.7,2,transparencia_sns,312202728,2021-10-01,2021,10,40,sex,7206,33933,930,4440,Muitos doentes,Muitos doentes,"Centro Hospitalar Entre Douro e Vouga, EPE","Centro Hospitalar Entre Douro e Vouga, EPE",4.7741935483871,Hospital
2021-10-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Cirurgica,3596,16127,4.5,2,transparencia_sns,57992692,2021-10-01,2021,10,40,sex,3198,14223,398,1904,Muitos doentes,Muitos doentes,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",4.78391959798995,Hospital
2021-10-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Cirurgica,7911,47213,6,2,transparencia_sns,373502043,2021-10-01,2021,10,40,sex,7004,42173,907,5040,Muitos doentes,Muitos doentes,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",5.55678059536935,Hospital
2021-11-01,"Unidade Local de Saúde do Baixo Alentejo, EPE",Especialidade Cirurgica,3464,21990,6.3,2,transparencia_sns,76173360,2021-11-01,2021,11,44,seg,3126,19789,338,2201,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Baixo Alentejo, EPE","Unidade Local de Saúde do Baixo Alentejo, EPE",6.51183431952663,Hospital
2021-11-01,"Centro Hospitalar Universitário Cova da Beira, EPE",Especialidade Cirurgica,3233,27364,8.5,2,transparencia_sns,88467812,2021-11-01,2021,11,44,seg,2926,24671,307,2693,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário Cova da Beira, EPE","Centro Hospitalar Universitário Cova da Beira, EPE",8.77198697068404,University
2021-11-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Cirurgica,2696,19447,7.2,2,transparencia_sns,52429112,2021-11-01,2021,11,44,seg,2413,17322,283,2125,Muitos doentes,Muitos doentes,"Unidade Local de Saúde de Castelo Branco, EPE","Unidade Local de Saúde de Castelo Branco, EPE",7.50883392226148,Hospital
2021-11-01,"Hospital de Vila Franca de Xira, EPE",Especialidade Cirurgica,5169,30443,5.9,2,transparencia_sns,157359867,2021-11-01,2021,11,44,seg,4645,27278,524,3165,Muitos doentes,Muitos doentes,"Hospital de Vila Franca de Xira, EPE","Hospital de Vila Franca de Xira, EPE",6.04007633587786,Hospital
2021-11-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Cirurgica,3981,17949,4.5,2,transparencia_sns,71454969,2021-11-01,2021,11,44,seg,3596,16127,385,1822,Muitos doentes,Muitos doentes,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",4.73246753246753,Hospital
2021-11-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Cirurgica,8749,52226,6,2,transparencia_sns,456925274,2021-11-01,2021,11,44,seg,7911,47213,838,5013,Muitos doentes,Muitos doentes,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",5.98210023866349,Hospital
2021-11-01,"Hospital de Braga, EPE",Especialidade Cirurgica,16607,85129,5.1,2,transparencia_sns,1413737303,2021-11-01,2021,11,44,seg,15108,76883,1499,8246,Muitos doentes,Muitos doentes,"Hospital de Braga, EPE","Hospital de Braga, EPE",5.50100066711141,Hospital
2021-12-01,"Hospital Espírito Santo de Évora, EPE",Especialidade Cirurgica,4649,27813,6,2,transparencia_sns,129302637,2021-12-01,2021,12,48,qua,4173,25287,476,2526,Muitos doentes,Muitos doentes,"Hospital Espírito Santo de Évora, EPE","Hospital Espírito Santo de Évora, EPE",5.30672268907563,Hospital
2021-12-01,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Cirurgica,1834,11790,6.4,2,transparencia_sns,21622860,2021-12-01,2021,12,48,qua,1593,10910,241,880,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Litoral Alentejano, EPE","Unidade Local de Saúde do Litoral Alentejano, EPE",3.65145228215768,Hospital
